Dataset 3,15-100-8,15-100-8-4.txt,42.9066,16,16,0.404986,16,217,46,5171,190,1590,24.0442,0.0151221
Dataset 3,10-100-8,10-100-8-9.txt,1803.83,13,151,620.179,13,151,2,6766,321,3173,1780.11,0.561018
Dataset 3,15-100-8,15-100-8-10.txt,1812.44,0,216,0,0,216,1,22972,0,0,0,#NAME?
Dataset 3,15-100-8,15-100-8-7.txt,1804.23,0,210,0,0,210,1,24598,0,0,0,#NAME?
Dataset 3,15-100-8,15-100-8-5.txt,1800.01,16,210,0.450148,16,210,8813,674,17635,17761,135.012,0.00760163
Dataset 3,15-100-8,15-100-8-2.txt,1801.4,17,216,0.250417,17,216,6,18197,354,5141,1739.9,0.338437
Dataset 3,15-100-8,15-100-8-8.txt,1808.12,0,209,0,0,209,1,21190,0,0,0,#NAME?
Dataset 3,15-100-8,15-100-8-9.txt,1806.79,0,220,0,0,220,1,20061,0,0,0,#NAME?
Dataset 4,50-400-5,50-400-5-7.txt,4.29486,51,51,2.46104,51,51,2,497,5,152,2.11101,0.0138882
Dataset 4,75-400-5,75-400-5-9.txt,2.10951,75,75,0.108019,75,75,2,284,2,2,0.030741,0.0153705
Dataset 4,75-400-5,75-400-5-1.txt,2.39473,75,75,1.34117,75,75,1,298,3,77,1.17327,0.0152372
Dataset 4,75-500-5,75-500-5-8.txt,2.02005,76,76,0.107032,76,76,1,283,2,2,0.0293171,0.0146586
Dataset 4,75-400-7,75-400-7-6.txt,278.125,76,76,180.343,76,77,40,1393,282,15378,214.913,0.0139754
Dataset 4,75-500-5,75-500-5-1.txt,33.5136,76,76,30.8312,76,76,1,2308,13,827,27.5047,0.0332584
Dataset 4,50-400-5,50-400-5-8.txt,1.33972,51,51,0.072746,51,51,1,177,2,2,0.0186882,0.0093441
Dataset 4,75-500-5,75-500-5-9.txt,3.61536,75,75,2.55735,75,75,1,483,4,152,2.2075,0.014523
Dataset 4,50-400-5,50-400-5-1.txt,3.7527,50,50,1.74131,50,50,1,390,4,102,1.49948,0.0147008
Dataset 4,50-400-5,50-400-5-9.txt,1.19276,51,51,0.06826,51,51,1,163,2,2,0.0177979,0.00889897
Dataset 4,75-400-7,75-400-7-7.txt,6.15418,75,75,3.68404,75,75,1,568,4,152,3.21032,0.0211205
Dataset 4,75-400-5,75-400-5-10.txt,1800.17,75,76,8.156,75,76,423,1657,854,1446,43.8031,0.0302926
Dataset 4,50-400-5,50-400-5-10.txt,1.89772,51,51,0.089219,51,51,1,234,2,2,0.0214779,0.010739
Dataset 4,75-500-5,75-500-5-10.txt,3.91508,75,75,1.41042,75,75,1,475,3,77,1.16743,0.0151615
Dataset 4,75-400-7,75-400-7-8.txt,10.2698,76,76,4.72823,76,76,2,744,4,152,4.13624,0.0272121
Dataset 4,50-400-5,50-400-5-2.txt,124.094,52,52,80.8329,52,52,2,3029,20,902,74.2168,0.0822802
Dataset 4,75-400-5,75-400-5-2.txt,2.38456,75,75,1.38975,75,75,1,280,3,77,1.2293,0.015965
Dataset 4,75-400-7,75-400-7-1.txt,1800.16,77,78,9.30701,77,78,1266,1085,2538,2982,84.7359,0.0284158
Dataset 4,75-500-5,75-500-5-2.txt,3.70829,75,75,2.73918,75,75,1,476,4,152,2.39475,0.0157549
Dataset 4,50-400-5,50-400-5-3.txt,113.183,51,51,3.84248,51,52,7,3163,44,1612,97.4748,0.0604682
Dataset 4,50-400-5,50-400-5-4.txt,7.42329,51,51,6.94555,51,51,1,110,18,802,6.2256,0.00776259
Dataset 4,75-400-7,75-400-7-9.txt,1800.2,78,329,0.342953,78,329,459,1399,922,1218,43.2217,0.0354858
Dataset 4,75-400-5,75-400-5-3.txt,2.6822,74,74,1.36944,74,74,1,299,3,77,1.19512,0.015521
Dataset 4,75-400-7,75-400-7-10.txt,4.221,76,76,1.60019,76,76,2,395,3,77,1.33537,0.0173425
Dataset 4,75-500-5,75-500-5-3.txt,4.04654,76,76,1.51268,76,76,2,414,3,77,1.27899,0.0166103
Dataset 4,50-400-5,50-400-5-5.txt,1.14609,50,50,0.596276,50,50,1,169,3,52,0.498576,0.009588
Dataset 4,50-400-5,50-400-5-6.txt,5.85806,50,50,3.52481,50,50,2,490,5,152,3.16274,0.0208075
Dataset 4,75-400-7,75-400-7-2.txt,2.37108,75,75,1.35917,75,75,1,263,3,77,1.1627,0.0151
Dataset 4,75-500-5,75-500-5-4.txt,2.25276,75,75,1.20996,75,75,2,326,3,77,1.02209,0.0132739
Dataset 4,100-400-3,100-400-3-1.txt,1.97747,99,99,0.069826,99,99,1,289,2,2,0.0220571,0.0110285
Dataset 4,75-400-5,75-400-5-4.txt,2.00909,76,76,0.107484,76,76,1,268,2,2,0.030854,0.015427
Dataset 4,75-500-5,75-500-5-5.txt,3.9691,76,76,2.87536,76,76,2,490,4,152,2.52219,0.0165933
Dataset 4,100-400-3,100-400-3-5.txt,4.01673,99,99,2.23088,99,99,1,529,3,102,2.00748,0.0196812
Dataset 4,75-400-7,75-400-7-3.txt,2.55878,75,75,1.33761,75,75,1,256,3,77,1.14082,0.0148158
Dataset 4,75-500-5,75-500-5-6.txt,46.4338,76,76,39.2473,76,76,1,2803,14,902,34.6674,0.0384339
Dataset 4,75-400-5,75-400-5-5.txt,2.56532,74,74,1.26925,74,74,1,283,3,77,1.1125,0.014448
Dataset 4,100-400-3,100-400-3-10.txt,644.809,98,98,5.57654,98,99,33,1989,69,564,20.9285,0.0371073
Dataset 4,75-500-5,75-500-5-7.txt,3.78087,75,75,1.53418,75,75,1,460,3,77,1.28499,0.0166882
Dataset 4,100-400-3,100-400-3-6.txt,1800.04,98,100,6.73599,98,100,2,1169,5,202,6.22499,0.0308168
Dataset 4,75-400-5,75-400-5-6.txt,2.51045,75,75,1.25907,75,75,1,315,3,77,1.09181,0.0141794
Dataset 4,75-400-7,75-400-7-4.txt,1800.09,77,78,5.65468,77,78,2216,658,4435,4657,103.139,0.0221471
Dataset 4,100-400-3,100-400-3-2.txt,4.07685,99,99,2.2461,99,99,1,600,3,102,2.01595,0.0197642
Dataset 4,100-500-7,100-500-7-4.txt,15.8743,100,100,11.417,100,100,1,1190,5,302,10.1688,0.0336714
Dataset 4,75-400-5,75-400-5-7.txt,4.06842,76,76,1.52981,76,76,2,411,3,77,1.31256,0.0170462
Dataset 4,75-400-7,75-400-7-5.txt,2.33442,76,76,0.12904,76,76,1,261,2,2,0.0311308,0.0155654
Dataset 4,100-400-3,100-400-3-3.txt,4.00584,98,98,2.24718,98,98,1,562,3,102,2.02592,0.0198619
Dataset 4,100-400-3,100-400-3-7.txt,1800.36,99,100,4.80916,99,100,4066,841,8134,8431,119.086,0.0141248
Dataset 4,100-500-7,100-500-7-5.txt,42.9164,99,99,26.1619,99,99,2,1719,8,602,23.5989,0.0392008
Dataset 4,75-400-5,75-400-5-8.txt,2.4035,75,75,1.28523,75,75,1,297,3,77,1.11896,0.014532
Dataset 4,100-500-5,100-500-5-3.txt,7.8068,100,100,5.66296,100,100,1,758,4,202,5.04191,0.02496
Dataset 4,100-400-3,100-400-3-4.txt,4.22957,99,99,2.32551,99,99,1,563,3,102,2.09663,0.0205552
Dataset 4,100-400-3,100-400-3-8.txt,2.11395,99,99,0.066031,99,99,1,255,2,2,0.0218899,0.010945
Dataset 4,100-500-7,100-500-7-6.txt,8.20907,99,99,3.58606,99,99,1,638,3,102,3.10674,0.0304582
Dataset 4,50-500-5,50-500-5-10.txt,2.24797,51,51,0.629256,51,51,1,252,3,52,0.499353,0.00960294
Dataset 4,50-500-7,50-500-7-2.txt,1808.18,0,52,1807.18,0,52,1,12546,133,6600,1570.73,0.237989
Dataset 4,100-500-5,100-500-5-4.txt,7.72841,99,99,3.32882,99,99,1,766,3,102,2.89648,0.0283968
Dataset 4,50-500-5,50-500-5-2.txt,1.98055,51,51,0.831897,51,51,1,308,3,52,0.680979,0.0130958
Dataset 4,50-500-7,50-500-7-3.txt,1.23751,53,53,0.081967,53,53,1,137,2,2,0.0195501,0.00977504
Dataset 4,100-400-3,100-400-3-9.txt,17.3158,98,98,4.78396,98,99,6,1140,13,310,7.60489,0.0245319
Dataset 4,100-500-7,100-500-7-7.txt,7.35482,101,101,3.04912,101,101,2,613,3,102,2.58118,0.0253057
Dataset 4,50-500-5,50-500-5-3.txt,32.354,52,52,0.507617,52,52,2,1885,2,2,0.0537539,0.0268769
Dataset 4,50-500-7,50-500-7-4.txt,3.9483,52,52,2.60556,52,52,2,428,5,152,2.18512,0.0143758
Dataset 4,100-500-5,100-500-5-5.txt,7.96973,99,99,5.62604,99,99,2,831,4,202,5.00253,0.024765
Dataset 4,50-500-5,50-500-5-4.txt,2.00402,51,51,0.785555,51,51,1,280,3,52,0.642306,0.012352
Dataset 4,100-500-7,100-500-7-1.txt,7.26381,101,101,5.35555,101,101,1,638,4,202,4.66512,0.0230946
Dataset 4,100-500-7,100-500-7-8.txt,8.31442,99,99,3.40608,99,99,1,635,3,102,2.95552,0.0289757
Dataset 4,50-500-7,50-500-7-5.txt,1800.3,0,269,210.678,0,269,1,3978,44,2102,189.688,0.0902416
Dataset 4,100-500-5,100-500-5-6.txt,7.50959,99,99,3.31173,99,99,1,812,3,102,2.87972,0.0282326
Dataset 4,50-500-5,50-500-5-5.txt,2.6789,50,50,1.42694,50,50,1,380,4,102,1.18926,0.0116594
Dataset 4,100-500-7,100-500-7-10.txt,7.62805,100,100,3.17455,100,100,1,639,3,102,2.69461,0.0264177
Dataset 4,100-500-7,100-500-7-9.txt,7.76521,100,100,5.8096,100,100,1,692,4,202,5.105,0.0252723
Dataset 4,50-500-7,50-500-7-6.txt,1800.13,52,53,3.79281,52,53,1300,992,2610,3148,71.1643,0.0226062
Dataset 4,100-500-5,100-500-5-7.txt,7.73129,100,100,3.08557,100,100,1,756,3,102,2.68136,0.0262879
Dataset 4,50-500-5,50-500-5-6.txt,1800.15,52,54,1.68623,52,54,39,1438,90,678,16.2572,0.0239782
Dataset 4,50-500-5,50-500-5-7.txt,1.92738,51,51,1.39483,51,51,2,248,4,102,1.20926,0.0118555
Dataset 4,100-500-7,100-500-7-2.txt,8.64227,100,100,3.57975,100,100,1,683,3,102,3.10342,0.0304257
Dataset 4,100-500-5,100-500-5-1.txt,14.8134,100,100,9.89411,100,100,1,1312,5,302,8.79881,0.0291351
Dataset 4,50-500-7,50-500-7-7.txt,1800.98,0,273,263.889,0,273,1,5270,40,1902,230.206,0.121033
Dataset 4,100-500-5,100-500-5-8.txt,8.03822,99,99,5.85037,99,99,1,765,4,202,5.24926,0.0259864
Dataset 4,50-500-5,50-500-5-8.txt,17.6259,50,50,6.20926,50,51,10,1125,28,518,9.69403,0.0187143
Dataset 4,100-500-7,100-500-7-3.txt,7.18795,100,100,5.2413,100,100,1,627,4,202,4.5407,0.0224787
Dataset 4,100-500-5,100-500-5-10.txt,7.66051,99,99,5.52442,99,99,1,748,4,202,4.9082,0.024298
Dataset 4,50-500-7,50-500-7-8.txt,1800.08,51,276,2.85103,51,276,2157,522,4316,4414,71.0795,0.0161032
Dataset 4,100-500-5,100-500-5-9.txt,7.93218,99,99,5.71889,99,99,1,774,4,202,5.13477,0.0254196
Dataset 4,50-500-5,50-500-5-9.txt,1800.1,52,54,3.54129,52,54,392,1003,791,1134,20.2197,0.0178304
Dataset 4,100-400-5,100-400-5-1.txt,4.40385,100,100,0.171282,100,100,1,430,2,2,0.0590401,0.02952
Dataset 4,100-500-5,100-500-5-2.txt,7.29944,99,99,5.16228,99,99,1,743,4,202,4.56363,0.0225922
Dataset 4,50-500-7,50-500-7-9.txt,1800.03,52,53,4.78622,52,53,1411,828,2828,3170,65.3381,0.0206114
Dataset 4,50-500-7,50-500-7-1.txt,1800.27,52,53,6.63344,52,53,989,1077,1987,2477,54.9584,0.0221875
Dataset 4,50-500-3,50-500-3-8.txt,1.02747,51,51,0.05453,51,51,1,219,2,2,0.01437,0.00718498
Dataset 4,100-400-5,100-400-5-9.txt,7.60074,100,100,5.45844,100,100,1,708,4,202,4.93821,0.0244466
Dataset 4,50-500-7,50-500-7-10.txt,4.47145,52,52,2.0392,52,52,2,412,4,102,1.66878,0.0163606
Dataset 4,100-400-5,100-400-5-10.txt,6.91845,99,99,2.63464,99,99,2,674,3,102,2.28147,0.0223673
Dataset 4,50-500-3,50-500-3-1.txt,1.73802,50,50,1.1703,50,50,1,341,4,102,1.01983,0.0099983
Dataset 4,50-500-5,50-500-5-1.txt,1800.18,51,269,2.62952,51,269,82,1720,179,914,25.8169,0.0282461
Dataset 4,50-400-3,50-400-3-6.txt,0.99303,51,51,0.53876,51,51,1,214,3,52,0.461788,0.00888054
Dataset 4,50-500-3,50-500-3-9.txt,1.54068,50,50,1.08169,50,50,1,319,4,102,0.93275,0.00914461
Dataset 4,50-500-3,50-500-3-10.txt,0.915301,50,50,0.055613,50,50,1,234,2,2,0.0134039,0.00670195
Dataset 4,75-500-3,75-500-3-7.txt,3.76981,74,74,2.7279,74,74,1,657,4,152,2.41627,0.0158965
Dataset 4,100-400-5,100-400-5-2.txt,7.51252,100,100,5.5705,100,100,1,702,4,202,5.0564,0.0250317
Dataset 4,75-500-3,75-500-3-1.txt,3.28635,75,75,1.36011,75,75,1,606,3,77,1.15397,0.0149867
Dataset 4,50-500-3,50-500-3-2.txt,2.30898,50,50,1.76917,50,50,2,447,5,152,1.53462,0.0100962
Dataset 4,50-400-3,50-400-3-7.txt,14.8153,50,50,1.5142,50,51,6,1380,20,510,10.4578,0.0205054
Dataset 4,75-500-3,75-500-3-8.txt,2.24789,75,75,1.30639,75,75,1,446,3,77,1.1432,0.0148468
Dataset 4,50-500-3,50-500-3-3.txt,0.828131,50,50,0.417767,50,50,1,219,3,52,0.336826,0.00647742
Dataset 4,100-400-5,100-400-5-3.txt,6.763,99,99,2.69287,99,99,2,632,3,102,2.3441,0.0229813
Dataset 4,50-400-3,50-400-3-8.txt,1.11384,49,49,0.509208,49,49,1,213,3,52,0.43344,0.00833538
Dataset 4,75-500-3,75-500-3-9.txt,2.16254,74,74,1.23585,74,74,1,452,3,77,1.07266,0.0139306
Dataset 4,50-400-3,50-400-3-1.txt,1.07159,50,50,0.559165,50,50,1,194,3,52,0.482197,0.00927302
Dataset 4,75-500-3,75-500-3-10.txt,1800.08,74,75,4.2943,74,75,1255,1356,2515,2885,46.7521,0.0162052
Dataset 4,50-400-3,50-400-3-10.txt,1.61233,50,50,0.566818,50,50,1,300,3,52,0.473372,0.00910331
Dataset 4,50-500-3,50-500-3-4.txt,1.39075,50,50,0.937569,50,50,1,332,4,102,0.790869,0.00775361
Dataset 4,100-400-5,100-400-5-4.txt,34.2853,99,99,2.93257,99,100,23,1183,47,344,10.8854,0.0316436
Dataset 4,50-400-3,50-400-3-9.txt,9.33327,50,50,4.00741,50,50,2,740,7,252,3.58517,0.0142269
Dataset 4,50-400-3,50-400-3-2.txt,1.56797,50,50,1.07262,50,50,1,324,4,102,0.930292,0.00912051
Dataset 4,50-400-3,50-400-3-3.txt,2.08957,50,50,0.686138,50,50,1,305,3,52,0.586882,0.0112862
Dataset 4,75-500-3,75-500-3-2.txt,2.18759,74,74,1.11755,74,74,1,385,3,77,0.965932,0.0125446
Dataset 4,50-400-3,50-400-3-4.txt,2.46341,50,50,0.69848,50,50,1,360,3,52,0.5808,0.0111692
Dataset 4,50-500-3,50-500-3-5.txt,1.58848,49,49,0.628358,49,49,1,296,3,52,0.529388,0.0101805
Dataset 4,50-400-3,50-400-3-5.txt,0.479069,50,50,0.039835,50,50,1,93,2,2,0.0185943,0.00929713
Dataset 4,100-500-3,100-500-3-1.txt,1.95143,98,98,0.075019,98,98,1,303,2,2,0.025203,0.0126015
Dataset 4,75-500-3,75-500-3-3.txt,2.22049,75,75,1.2125,75,75,1,416,3,77,1.05091,0.0136482
Dataset 4,50-500-3,50-500-3-6.txt,1.67997,50,50,1.03836,50,50,1,320,4,102,0.886389,0.00869009
Dataset 4,100-400-5,100-400-5-5.txt,1800.12,99,100,8.7246,99,100,783,1181,1570,1966,63.2218,0.0321576
Dataset 4,100-500-3,100-500-3-5.txt,7.5982,99,99,5.60212,99,99,1,991,4,202,5.06589,0.0250787
Dataset 4,50-500-3,50-500-3-7.txt,0.963773,50,50,0.556271,50,50,1,228,3,52,0.473129,0.00909864
Dataset 4,75-500-3,75-500-3-4.txt,2.04656,75,75,0.090639,75,75,2,428,2,2,0.0209081,0.0104541
Dataset 4,100-500-3,100-500-3-10.txt,7.52462,98,98,5.34776,98,98,2,1025,4,202,4.82276,0.0238751
Dataset 4,100-400-5,100-400-5-6.txt,4.81216,100,100,0.156899,100,100,1,379,2,2,0.0563591,0.0281795
Dataset 4,75-500-3,75-500-3-5.txt,3.47805,74,74,2.44646,74,74,2,643,4,152,2.12865,0.0140043
Dataset 4,100-500-3,100-500-3-6.txt,7.47745,99,99,5.3444,99,99,1,1051,4,202,4.80154,0.02377
Dataset 4,75-500-7,75-500-7-4.txt,4.44754,75,75,1.88808,75,75,1,438,3,77,1.58819,0.0206259
Dataset 4,100-500-3,100-500-3-2.txt,4.34388,98,98,2.30076,98,98,1,651,3,102,2.02576,0.0198604
Dataset 4,75-500-3,75-500-3-6.txt,2.36782,75,75,0.092302,75,75,1,438,2,2,0.0205579,0.0102789
Dataset 4,100-500-3,100-500-3-7.txt,7.63528,99,99,5.41854,99,99,1,1080,4,202,4.86665,0.0240923
Dataset 4,100-400-5,100-400-5-7.txt,1800.15,100,101,6.14472,100,101,335,1412,674,1070,37.7278,0.0352596
Dataset 4,75-500-7,75-500-7-5.txt,1800.2,76,77,8.71068,76,77,724,1377,1455,1973,61.0361,0.0309357
Dataset 4,100-500-3,100-500-3-3.txt,7.17025,99,99,5.16455,99,99,1,994,4,202,4.62496,0.0228958
Dataset 4,75-400-3,75-400-3-3.txt,2.1051,75,75,1.14838,75,75,1,349,3,77,1.01036,0.0131216
Dataset 4,75-500-7,75-500-7-6.txt,8.68211,75,75,7.34568,75,75,1,784,6,302,6.44963,0.0213564
Dataset 4,100-400-5,100-400-5-8.txt,7.95867,99,99,3.43119,99,99,2,701,3,102,3.06998,0.0300978
Dataset 4,100-500-3,100-500-3-8.txt,1800.09,98,99,5.13181,98,99,859,1413,1721,2018,40.2171,0.0199292
Dataset 4,100-500-3,100-500-3-4.txt,6.65105,99,99,2.6392,99,99,1,978,3,102,2.29347,0.022485
Dataset 4,75-400-3,75-400-3-4.txt,1800.07,74,75,7.85741,74,75,2710,1154,5425,5795,82.3754,0.0142149
Dataset 4,50-400-7,50-400-7-2.txt,721.187,53,53,664.533,53,53,2,4429,44,2102,638.556,0.303785
Dataset 4,100-500-3,100-500-3-9.txt,7.89532,98,98,5.70596,98,98,2,1074,4,202,5.14661,0.0254783
Dataset 4,75-500-7,75-500-7-7.txt,1800.03,77,78,13.2979,77,78,897,1463,1803,2469,79.7418,0.0322972
Dataset 4,100-400-7,100-400-7-10.txt,4.73993,101,101,0.185252,101,101,2,373,2,2,0.0508358,0.0254179
Dataset 4,75-500-7,75-500-7-1.txt,6.81464,76,76,4.34089,76,76,2,628,4,152,3.82842,0.025187
Dataset 4,50-400-7,50-400-7-3.txt,1800.08,51,52,48.753,51,52,1338,1068,2812,9476,112.192,0.0118396
Dataset 4,75-500-7,75-500-7-8.txt,4.44541,75,75,3.20258,75,75,1,441,4,152,2.78491,0.0183218
Dataset 4,75-400-3,75-400-3-5.txt,1800.08,74,75,5.44113,74,75,1668,1186,3341,3711,54.5778,0.014707
Dataset 4,100-400-7,100-400-7-2.txt,1800.17,0,429,22.1941,0,429,1,1437,7,502,20.4071,0.0406516
Dataset 4,75-500-7,75-500-7-9.txt,2.52656,77,77,0.138044,77,77,2,273,2,2,0.0324976,0.0162488
Dataset 4,50-400-7,50-400-7-4.txt,3.48388,52,52,1.10138,52,52,2,313,3,52,0.898217,0.0172734
Dataset 4,75-400-3,75-400-3-6.txt,2.00602,74,74,1.0915,74,74,1,350,3,77,0.961598,0.0124883
Dataset 4,75-500-7,75-500-7-10.txt,1809.72,77,78,5.1675,77,78,152,9993,368,5103,1028.37,0.201522
Dataset 4,50-400-7,50-400-7-5.txt,393.41,51,51,352.899,51,51,2,3816,42,2002,334.511,0.167088
Dataset 4,100-400-7,100-400-7-3.txt,18.5736,100,100,10.3599,100,100,2,1010,5,302,9.30421,0.0308086
Dataset 4,75-500-7,75-500-7-2.txt,2.43465,77,77,0.133777,77,77,1,260,2,2,0.0325439,0.0162719
Dataset 4,75-400-3,75-400-3-1.txt,2.01704,74,74,1.10574,74,74,1,372,3,77,0.967916,0.0125703
Dataset 4,75-500-7,75-500-7-3.txt,9.41967,76,76,6.27621,76,76,2,731,5,227,5.50794,0.024264
Dataset 4,50-400-7,50-400-7-6.txt,6.70215,52,52,0.1999,52,52,2,485,2,2,0.027725,0.0138625
Dataset 4,75-400-3,75-400-3-7.txt,1800.06,74,323,3.3576,74,323,32,931,66,214,3.71078,0.0173401
Dataset 4,100-400-7,100-400-7-4.txt,7.68968,99,99,0.177974,99,100,3,575,5,104,2.63319,0.0253191
Dataset 4,75-400-3,75-400-3-10.txt,1800.05,75,77,4.24013,75,77,1295,807,2593,2815,33.2618,0.0118159
Dataset 4,75-400-3,75-400-3-8.txt,1.07603,75,75,0.047548,75,75,1,173,2,2,0.0153999,0.00769997
Dataset 4,50-400-7,50-400-7-7.txt,1800.08,52,53,4.11189,52,53,1617,558,3237,3432,48.8721,0.0142401
Dataset 4,100-400-7,100-400-7-5.txt,5.00423,100,100,2.72002,100,100,1,443,3,102,2.38628,0.0233949
Dataset 4,75-400-3,75-400-3-2.txt,3.45089,74,74,2.44103,74,74,1,572,4,152,2.1904,0.0144106
Dataset 4,50-400-7,50-400-7-8.txt,167.23,52,52,65.7408,52,53,54,483,405,15056,115.071,0.00764289
Dataset 4,75-400-3,75-400-3-9.txt,2.08531,75,75,0.082608,75,75,2,408,2,2,0.0170438,0.00852191
Dataset 4,50-400-7,50-400-7-1.txt,2.00415,51,51,0.876521,51,51,1,237,3,52,0.719685,0.0138401
Dataset 4,50-400-7,50-400-7-9.txt,6.16396,52,52,2.92072,52,52,2,477,4,102,2.55257,0.0250252
Dataset 4,100-400-7,100-400-7-6.txt,1800.15,101,102,15.8844,101,102,998,1579,2001,2496,100.298,0.0401834
Dataset 4,100-400-7,100-400-7-1.txt,4.4331,100,100,2.4407,100,100,2,393,3,102,2.14106,0.0209908
Dataset 4,50-400-7,50-400-7-10.txt,1800.07,52,54,3.37697,52,54,2599,453,5201,5348,73.154,0.0136788
Dataset 4,100-400-7,100-400-7-7.txt,7.03294,100,100,2.84498,100,100,1,537,3,102,2.50445,0.0245534
Dataset 4,100-400-7,100-400-7-8.txt,6.27257,100,100,2.79291,100,100,2,585,3,102,2.43344,0.0238572
Dataset 4,100-400-7,100-400-7-9.txt,4.31746,101,101,2.59716,101,101,2,391,3,102,2.314,0.0226862
